wavelength_nm,PD1
1547.7,742.0
1547.701,744.0
1547.702,739.0
1547.703,750.0
1547.704,770.0
1547.705,802.0
1547.706,838.0
1547.7069999999999,864.0
1547.7079999999999,878.0
1547.7089999999998,887.0
1547.7099999999998,888.0
1547.7109999999998,884.0
1547.7119999999998,880.0
1547.7129999999997,878.0
1547.7139999999997,876.0
1547.7149999999997,875.0
1547.7159999999997,869.0
1547.7169999999996,869.0
1547.7179999999996,870.0
1547.7189999999996,869.0
1547.7199999999996,871.0
1547.7209999999995,870.0
1547.7219999999995,867.0
1547.7229999999995,865.0
1547.7239999999995,871.0
1547.7249999999995,883.0
1547.7259999999994,912.0
1547.7269999999994,948.0
1547.7279999999994,987.0
1547.7289999999994,1024.0
1547.7299999999993,1053.0
1547.7309999999993,1070.0
1547.7319999999993,1076.0
1547.7329999999993,1076.0
1547.7339999999992,1075.0
1547.7349999999992,1081.0
1547.7359999999992,1076.0
1547.7369999999992,1075.0
1547.7379999999991,1074.0
1547.7389999999991,1078.0
1547.739999999999,1073.0
1547.740999999999,1073.0
1547.741999999999,1065.0
1547.742999999999,1067.0
1547.743999999999,1059.0
1547.744999999999,1046.0
1547.745999999999,1056.0
1547.746999999999,1090.0
1547.747999999999,1110.0
1547.748999999999,1122.0
1547.7499999999989,1123.0
1547.7509999999988,1133.0
1547.7519999999988,1135.0
1547.7529999999988,1142.0
1547.7539999999988,1141.0
1547.7549999999987,1147.0
1547.7559999999987,1146.0
1547.7569999999987,1146.0
1547.7579999999987,1148.0
1547.7589999999987,1148.0
1547.7599999999986,1146.0
1547.7609999999986,1149.0
1547.7619999999986,1150.0
1547.7629999999986,1152.0
1547.7639999999985,1151.0
1547.7649999999985,1151.0
1547.7659999999985,1150.0
1547.7669999999985,1146.0
1547.7679999999984,1152.0
1547.7689999999984,1146.0
1547.7699999999984,1145.0
1547.7709999999984,1143.0
1547.7719999999983,1139.0
1547.7729999999983,1138.0
1547.7739999999983,1140.0
1547.7749999999983,1133.0
1547.7759999999982,1131.0
1547.7769999999982,1132.0
1547.7779999999982,1125.0
1547.7789999999982,1125.0
1547.7799999999982,1123.0
1547.7809999999981,1121.0
1547.781999999998,1116.0
1547.782999999998,1118.0
1547.783999999998,1112.0
1547.784999999998,1106.0
1547.785999999998,1102.0
1547.786999999998,1099.0
1547.787999999998,1093.0
1547.788999999998,1094.0
1547.789999999998,1087.0
1547.790999999998,1086.0
1547.7919999999979,1079.0
1547.7929999999978,1075.0
1547.7939999999978,1074.0
1547.7949999999978,1072.0
1547.7959999999978,1065.0
1547.7969999999978,1066.0
1547.7979999999977,1059.0
1547.7989999999977,1055.0
1547.7999999999977,1051.0
1547.8009999999977,1061.0
1547.8019999999976,1043.0
1547.8029999999976,1038.0
1547.8039999999976,1035.0
1547.8049999999976,1028.0
1547.8059999999975,1027.0
1547.8069999999975,1023.0
1547.8079999999975,1019.0
1547.8089999999975,1013.0
1547.8099999999974,1011.0
1547.8109999999974,1005.0
1547.8119999999974,998.0
1547.8129999999974,987.0
1547.8139999999973,986.0
1547.8149999999973,988.0
1547.8159999999973,976.0
1547.8169999999973,957.0
1547.8179999999973,968.0
1547.8189999999972,961.0
1547.8199999999972,953.0
1547.8209999999972,948.0
1547.8219999999972,947.0
1547.8229999999971,940.0
1547.823999999997,959.0
1547.824999999997,931.0
1547.825999999997,926.0
1547.826999999997,921.0
1547.827999999997,916.0
1547.828999999997,910.0
1547.829999999997,900.0
1547.830999999997,899.0
1547.831999999997,893.0
1547.832999999997,888.0
1547.8339999999969,882.0
1547.8349999999969,878.0
1547.8359999999968,869.0
1547.8369999999968,867.0
1547.8379999999968,862.0
1547.8389999999968,855.0
1547.8399999999967,853.0
1547.8409999999967,845.0
1547.8419999999967,838.0
1547.8429999999967,832.0
1547.8439999999966,828.0
1547.8449999999966,825.0
1547.8459999999966,819.0
1547.8469999999966,817.0
1547.8479999999965,812.0
1547.8489999999965,808.0
1547.8499999999965,810.0
1547.8509999999965,798.0
1547.8519999999965,793.0
1547.8529999999964,788.0
1547.8539999999964,785.0
1547.8549999999964,784.0
1547.8559999999964,778.0
1547.8569999999963,774.0
1547.8579999999963,773.0
1547.8589999999963,771.0
1547.8599999999963,766.0
1547.8609999999962,763.0
1547.8619999999962,757.0
1547.8629999999962,743.0
1547.8639999999962,753.0
1547.8649999999961,747.0
1547.8659999999961,751.0
1547.866999999996,745.0
1547.867999999996,742.0
1547.868999999996,743.0
1547.869999999996,740.0
1547.870999999996,736.0
1547.871999999996,735.0
1547.872999999996,731.0
1547.873999999996,730.0
1547.874999999996,726.0
1547.8759999999959,724.0
1547.8769999999959,726.0
1547.8779999999958,720.0
1547.8789999999958,719.0
1547.8799999999958,711.0
1547.8809999999958,716.0
1547.8819999999957,718.0
1547.8829999999957,710.0
1547.8839999999957,704.0
1547.8849999999957,708.0
1547.8859999999956,702.0
1547.8869999999956,700.0
1547.8879999999956,702.0
1547.8889999999956,695.0
1547.8899999999956,699.0
1547.8909999999955,697.0
1547.8919999999955,696.0
1547.8929999999955,695.0
1547.8939999999955,693.0
1547.8949999999954,691.0
1547.8959999999954,691.0
1547.8969999999954,691.0
1547.8979999999954,687.0
1547.8989999999953,688.0
1547.8999999999953,684.0
