wavelength_nm,PD1
1547.65,669.0
1547.6501,666.0
1547.6502,668.0
1547.6503,679.0
1547.6504,778.0
1547.6505,1147.0
1547.6506,1011.0
1547.6507,847.0
1547.6508,765.0
1547.6508999999999,727.0
1547.6509999999998,707.0
1547.6510999999998,697.0
1547.6511999999998,689.0
1547.6512999999998,685.0
1547.6513999999997,694.0
1547.6514999999997,694.0
1547.6515999999997,700.0
1547.6516999999997,707.0
1547.6517999999996,710.0
1547.6518999999996,719.0
1547.6519999999996,725.0
1547.6520999999996,728.0
1547.6521999999995,735.0
1547.6522999999995,735.0
1547.6523999999995,737.0
1547.6524999999995,739.0
1547.6525999999994,742.0
1547.6526999999994,742.0
1547.6527999999994,742.0
1547.6528999999994,742.0
1547.6529999999993,742.0
1547.6530999999993,748.0
1547.6531999999993,744.0
1547.6532999999993,729.0
1547.6533999999992,743.0
1547.6534999999992,742.0
1547.6535999999992,741.0
1547.6536999999992,740.0
1547.6537999999991,743.0
1547.653899999999,742.0
1547.653999999999,743.0
1547.654099999999,745.0
1547.654199999999,746.0
1547.654299999999,742.0
1547.654399999999,744.0
1547.654499999999,745.0
1547.654599999999,746.0
1547.654699999999,743.0
1547.6547999999989,746.0
1547.6548999999989,742.0
1547.6549999999988,743.0
1547.6550999999988,745.0
1547.6551999999988,744.0
1547.6552999999988,746.0
1547.6553999999987,745.0
1547.6554999999987,746.0
1547.6555999999987,747.0
1547.6556999999987,744.0
1547.6557999999986,745.0
1547.6558999999986,743.0
1547.6559999999986,746.0
1547.6560999999986,744.0
1547.6561999999985,744.0
1547.6562999999985,744.0
1547.6563999999985,746.0
1547.6564999999985,744.0
1547.6565999999984,745.0
1547.6566999999984,745.0
1547.6567999999984,744.0
1547.6568999999984,744.0
1547.6569999999983,743.0
1547.6570999999983,747.0
1547.6571999999983,745.0
1547.6572999999983,744.0
1547.6573999999982,744.0
1547.6574999999982,748.0
1547.6575999999982,749.0
1547.6576999999982,744.0
1547.6577999999981,745.0
1547.657899999998,745.0
1547.657999999998,743.0
1547.658099999998,739.0
1547.658199999998,745.0
1547.658299999998,745.0
1547.658399999998,743.0
1547.658499999998,745.0
1547.658599999998,752.0
1547.658699999998,745.0
1547.6587999999979,746.0
1547.6588999999979,744.0
1547.6589999999978,744.0
1547.6590999999978,743.0
1547.6591999999978,743.0
1547.6592999999978,740.0
1547.6593999999977,745.0
1547.6594999999977,743.0
1547.6595999999977,746.0
1547.6596999999977,747.0
1547.6597999999976,746.0
1547.6598999999976,744.0
1547.6599999999976,744.0
1547.6600999999976,751.0
1547.6601999999975,745.0
1547.6602999999975,741.0
1547.6603999999975,742.0
1547.6604999999975,743.0
1547.6605999999974,744.0
1547.6606999999974,741.0
1547.6607999999974,750.0
1547.6608999999974,750.0
1547.6609999999973,750.0
1547.6610999999973,752.0
1547.6611999999973,756.0
1547.6612999999973,757.0
1547.6613999999972,759.0
1547.6614999999972,767.0
1547.6615999999972,764.0
1547.6616999999972,768.0
1547.6617999999971,770.0
1547.661899999997,771.0
1547.661999999997,784.0
1547.662099999997,783.0
1547.662199999997,783.0
1547.662299999997,778.0
1547.662399999997,785.0
1547.662499999997,788.0
1547.662599999997,788.0
1547.662699999997,794.0
1547.6627999999969,789.0
1547.6628999999969,795.0
1547.6629999999968,795.0
1547.6630999999968,795.0
1547.6631999999968,800.0
1547.6632999999968,796.0
1547.6633999999967,804.0
1547.6634999999967,806.0
1547.6635999999967,810.0
1547.6636999999967,814.0
1547.6637999999966,812.0
1547.6638999999966,814.0
1547.6639999999966,814.0
1547.6640999999966,813.0
1547.6641999999965,822.0
1547.6642999999965,816.0
1547.6643999999965,815.0
1547.6644999999965,815.0
1547.6645999999964,815.0
1547.6646999999964,816.0
1547.6647999999964,815.0
1547.6648999999964,813.0
1547.6649999999963,818.0
1547.6650999999963,816.0
1547.6651999999963,818.0
1547.6652999999963,816.0
1547.6653999999962,813.0
1547.6654999999962,818.0
1547.6655999999962,819.0
1547.6656999999961,815.0
1547.6657999999961,826.0
1547.665899999996,822.0
1547.665999999996,824.0
1547.666099999996,826.0
1547.666199999996,827.0
1547.666299999996,826.0
1547.666399999996,824.0
1547.666499999996,831.0
1547.666599999996,829.0
1547.666699999996,831.0
1547.6667999999959,831.0
1547.6668999999958,834.0
1547.6669999999958,842.0
1547.6670999999958,836.0
1547.6671999999958,837.0
1547.6672999999957,833.0
1547.6673999999957,831.0
1547.6674999999957,829.0
1547.6675999999957,832.0
1547.6676999999956,837.0
1547.6677999999956,836.0
1547.6678999999956,839.0
1547.6679999999956,837.0
1547.6680999999955,837.0
1547.6681999999955,841.0
1547.6682999999955,840.0
1547.6683999999955,837.0
1547.6684999999954,847.0
1547.6685999999954,843.0
1547.6686999999954,841.0
