wavelength_nm,PD1
1547.7,208.0
1547.7002,210.0
1547.7004,210.0
1547.7006,208.0
1547.7007999999998,211.0
1547.7009999999998,211.0
1547.7011999999997,211.0
1547.7013999999997,211.0
1547.7015999999996,213.0
1547.7017999999996,216.0
1547.7019999999995,211.0
1547.7021999999995,211.0
1547.7023999999994,220.0
1547.7025999999994,220.0
1547.7027999999993,215.0
1547.7029999999993,228.0
1547.7031999999992,220.0
1547.7033999999992,222.0
1547.7035999999991,226.0
1547.703799999999,226.0
1547.703999999999,229.0
1547.704199999999,230.0
1547.704399999999,233.0
1547.704599999999,235.0
1547.7047999999988,243.0
1547.7049999999988,238.0
1547.7051999999987,243.0
1547.7053999999987,250.0
1547.7055999999986,240.0
1547.7057999999986,253.0
1547.7059999999985,247.0
1547.7061999999985,252.0
1547.7063999999984,250.0
1547.7065999999984,254.0
1547.7067999999983,254.0
1547.7069999999983,255.0
1547.7071999999982,256.0
1547.7073999999982,262.0
1547.7075999999981,266.0
1547.707799999998,251.0
1547.707999999998,256.0
1547.708199999998,262.0
1547.708399999998,262.0
1547.708599999998,265.0
1547.7087999999978,263.0
1547.7089999999978,261.0
1547.7091999999977,262.0
1547.7093999999977,264.0
1547.7095999999976,271.0
1547.7097999999976,267.0
1547.7099999999975,277.0
1547.7101999999975,274.0
1547.7103999999974,271.0
1547.7105999999974,277.0
1547.7107999999973,280.0
1547.7109999999973,280.0
1547.7111999999972,281.0
1547.7113999999972,282.0
1547.7115999999971,281.0
1547.711799999997,280.0
1547.711999999997,294.0
1547.712199999997,293.0
1547.712399999997,299.0
1547.7125999999969,297.0
1547.7127999999968,297.0
1547.7129999999968,307.0
1547.7131999999967,298.0
1547.7133999999967,294.0
1547.7135999999966,308.0
1547.7137999999966,301.0
1547.7139999999965,307.0
1547.7141999999965,307.0
1547.7143999999964,299.0
1547.7145999999964,310.0
1547.7147999999963,319.0
1547.7149999999963,319.0
1547.7151999999962,312.0
1547.7153999999962,311.0
1547.7155999999961,322.0
1547.715799999996,324.0
1547.715999999996,322.0
1547.716199999996,314.0
1547.716399999996,322.0
1547.7165999999959,330.0
1547.7167999999958,332.0
1547.7169999999958,327.0
1547.7171999999957,320.0
1547.7173999999957,333.0
1547.7175999999956,333.0
1547.7177999999956,352.0
1547.7179999999955,338.0
1547.7181999999955,345.0
1547.7183999999954,345.0
1547.7185999999954,344.0
1547.7187999999953,354.0
1547.7189999999953,349.0
1547.7191999999952,352.0
1547.7193999999952,353.0
1547.7195999999951,352.0
1547.719799999995,363.0
1547.719999999995,367.0
1547.720199999995,368.0
1547.720399999995,364.0
1547.7205999999949,379.0
1547.7207999999948,374.0
1547.7209999999948,374.0
1547.7211999999947,371.0
1547.7213999999947,373.0
1547.7215999999946,380.0
1547.7217999999946,390.0
1547.7219999999945,382.0
1547.7221999999945,378.0
1547.7223999999944,380.0
1547.7225999999944,385.0
1547.7227999999943,387.0
1547.7229999999943,377.0
1547.7231999999942,389.0
1547.7233999999942,394.0
1547.7235999999941,390.0
1547.723799999994,400.0
1547.723999999994,401.0
1547.724199999994,414.0
1547.724399999994,412.0
1547.7245999999939,410.0
1547.7247999999938,422.0
1547.7249999999938,421.0
1547.7251999999937,417.0
1547.7253999999937,429.0
1547.7255999999936,430.0
1547.7257999999936,427.0
1547.7259999999935,432.0
1547.7261999999935,429.0
1547.7263999999934,431.0
1547.7265999999934,440.0
1547.7267999999933,445.0
1547.7269999999933,457.0
1547.7271999999932,449.0
1547.7273999999932,441.0
1547.7275999999931,454.0
1547.727799999993,454.0
1547.727999999993,469.0
1547.728199999993,449.0
1547.728399999993,455.0
1547.7285999999929,474.0
1547.7287999999928,484.0
1547.7289999999928,492.0
1547.7291999999927,483.0
1547.7293999999927,482.0
1547.7295999999926,503.0
1547.7297999999926,502.0
1547.7299999999925,503.0
1547.7301999999925,495.0
