wavelength_nm,PD3
1554.0,584.0
1554.001,570.0
1554.002,582.0
1554.003,584.0
1554.004,622.0
1554.0049999999999,613.0
1554.0059999999999,634.0
1554.0069999999998,1029.0
1554.0079999999998,657.0
1554.0089999999998,613.0
1554.0099999999998,610.0
1554.0109999999997,624.0
1554.0119999999997,624.0
1554.0129999999997,625.0
1554.0139999999997,622.0
1554.0149999999996,624.0
1554.0159999999996,626.0
1554.0169999999996,623.0
1554.0179999999996,622.0
1554.0189999999996,621.0
1554.0199999999995,618.0
1554.0209999999995,615.0
1554.0219999999995,616.0
1554.0229999999995,614.0
1554.0239999999994,608.0
1554.0249999999994,608.0
1554.0259999999994,604.0
1554.0269999999994,602.0
1554.0279999999993,596.0
1554.0289999999993,601.0
1554.0299999999993,598.0
1554.0309999999993,596.0
1554.0319999999992,597.0
1554.0329999999992,593.0
1554.0339999999992,596.0
1554.0349999999992,596.0
1554.0359999999991,598.0
1554.0369999999991,601.0
1554.037999999999,602.0
1554.038999999999,600.0
1554.039999999999,597.0
1554.040999999999,596.0
1554.041999999999,600.0
1554.042999999999,598.0
1554.043999999999,599.0
1554.044999999999,599.0
1554.045999999999,595.0
1554.046999999999,593.0
1554.0479999999989,599.0
1554.0489999999988,593.0
1554.0499999999988,595.0
1554.0509999999988,597.0
1554.0519999999988,590.0
1554.0529999999987,595.0
1554.0539999999987,594.0
1554.0549999999987,595.0
1554.0559999999987,596.0
1554.0569999999987,596.0
1554.0579999999986,600.0
1554.0589999999986,593.0
1554.0599999999986,596.0
1554.0609999999986,596.0
1554.0619999999985,591.0
1554.0629999999985,595.0
1554.0639999999985,596.0
1554.0649999999985,595.0
1554.0659999999984,589.0
1554.0669999999984,594.0
1554.0679999999984,591.0
1554.0689999999984,592.0
1554.0699999999983,592.0
1554.0709999999983,594.0
1554.0719999999983,593.0
1554.0729999999983,595.0
1554.0739999999983,592.0
1554.0749999999982,594.0
1554.0759999999982,592.0
1554.0769999999982,590.0
1554.0779999999982,593.0
1554.0789999999981,590.0
1554.079999999998,593.0
1554.080999999998,591.0
1554.081999999998,593.0
1554.082999999998,590.0
1554.083999999998,595.0
1554.084999999998,591.0
1554.085999999998,592.0
1554.086999999998,591.0
1554.087999999998,591.0
1554.088999999998,590.0
1554.0899999999979,592.0
1554.0909999999978,591.0
1554.0919999999978,594.0
1554.0929999999978,590.0
1554.0939999999978,592.0
1554.0949999999978,588.0
1554.0959999999977,589.0
1554.0969999999977,589.0
1554.0979999999977,588.0
1554.0989999999977,593.0
1554.0999999999976,588.0
1554.1009999999976,589.0
1554.1019999999976,591.0
1554.1029999999976,590.0
1554.1039999999975,589.0
1554.1049999999975,592.0
1554.1059999999975,584.0
1554.1069999999975,589.0
1554.1079999999974,589.0
1554.1089999999974,586.0
1554.1099999999974,588.0
1554.1109999999974,587.0
1554.1119999999974,590.0
1554.1129999999973,588.0
1554.1139999999973,589.0
1554.1149999999973,587.0
1554.1159999999973,588.0
1554.1169999999972,590.0
1554.1179999999972,591.0
1554.1189999999972,589.0
1554.1199999999972,588.0
1554.1209999999971,586.0
1554.1219999999971,586.0
1554.122999999997,590.0
1554.123999999997,583.0
1554.124999999997,588.0
1554.125999999997,589.0
1554.126999999997,589.0
1554.127999999997,587.0
1554.128999999997,589.0
1554.129999999997,588.0
1554.130999999997,588.0
1554.1319999999969,581.0
1554.1329999999969,589.0
1554.1339999999968,592.0
1554.1349999999968,588.0
1554.1359999999968,588.0
1554.1369999999968,585.0
1554.1379999999967,594.0
1554.1389999999967,591.0
1554.1399999999967,589.0
1554.1409999999967,591.0
1554.1419999999966,594.0
1554.1429999999966,589.0
1554.1439999999966,589.0
1554.1449999999966,594.0
1554.1459999999965,591.0
1554.1469999999965,591.0
1554.1479999999965,589.0
1554.1489999999965,589.0
1554.1499999999965,592.0
1554.1509999999964,591.0
1554.1519999999964,593.0
1554.1529999999964,590.0
1554.1539999999964,589.0
1554.1549999999963,592.0
1554.1559999999963,594.0
1554.1569999999963,586.0
1554.1579999999963,592.0
1554.1589999999962,592.0
1554.1599999999962,590.0
1554.1609999999962,592.0
1554.1619999999962,593.0
1554.1629999999961,592.0
1554.1639999999961,591.0
1554.164999999996,592.0
1554.165999999996,595.0
1554.166999999996,593.0
1554.167999999996,591.0
1554.168999999996,589.0
1554.169999999996,592.0
1554.170999999996,593.0
1554.171999999996,594.0
1554.172999999996,591.0
1554.1739999999959,594.0
1554.1749999999959,592.0
1554.1759999999958,593.0
1554.1769999999958,593.0
1554.1779999999958,593.0
1554.1789999999958,593.0
1554.1799999999957,591.0
1554.1809999999957,592.0
1554.1819999999957,592.0
1554.1829999999957,595.0
1554.1839999999956,587.0
1554.1849999999956,591.0
1554.1859999999956,584.0
1554.1869999999956,589.0
1554.1879999999956,588.0
1554.1889999999955,589.0
1554.1899999999955,592.0
1554.1909999999955,587.0
1554.1919999999955,587.0
1554.1929999999954,587.0
1554.1939999999954,587.0
1554.1949999999954,588.0
1554.1959999999954,589.0
1554.1969999999953,590.0
1554.1979999999953,591.0
1554.1989999999953,588.0
1554.1999999999953,590.0
1554.2009999999952,594.0
1554.2019999999952,589.0
1554.2029999999952,591.0
1554.2039999999952,594.0
1554.2049999999952,590.0
1554.2059999999951,595.0
1554.206999999995,593.0
1554.207999999995,591.0
1554.208999999995,592.0
1554.209999999995,591.0
1554.210999999995,593.0
1554.211999999995,591.0
1554.212999999995,593.0
1554.213999999995,592.0
1554.214999999995,588.0
1554.215999999995,590.0
1554.2169999999949,590.0
1554.2179999999948,591.0
1554.2189999999948,590.0
1554.2199999999948,596.0
1554.2209999999948,592.0
1554.2219999999948,589.0
1554.2229999999947,591.0
1554.2239999999947,589.0
1554.2249999999947,591.0
1554.2259999999947,592.0
1554.2269999999946,590.0
1554.2279999999946,590.0
1554.2289999999946,588.0
1554.2299999999946,592.0
1554.2309999999945,592.0
1554.2319999999945,592.0
1554.2329999999945,593.0
1554.2339999999945,592.0
1554.2349999999944,596.0
1554.2359999999944,591.0
1554.2369999999944,592.0
1554.2379999999944,594.0
1554.2389999999943,593.0
1554.2399999999943,596.0
1554.2409999999943,588.0
1554.2419999999943,593.0
1554.2429999999943,593.0
1554.2439999999942,591.0
1554.2449999999942,590.0
1554.2459999999942,592.0
1554.2469999999942,596.0
1554.2479999999941,593.0
1554.248999999994,592.0
1554.249999999994,594.0
1554.250999999994,593.0
1554.251999999994,591.0
1554.252999999994,591.0
1554.253999999994,593.0
1554.254999999994,594.0
1554.255999999994,592.0
1554.256999999994,592.0
1554.257999999994,592.0
1554.2589999999939,595.0
1554.2599999999939,592.0
1554.2609999999938,592.0
1554.2619999999938,599.0
1554.2629999999938,592.0
1554.2639999999938,594.0
1554.2649999999937,592.0
1554.2659999999937,592.0
1554.2669999999937,593.0
1554.2679999999937,596.0
1554.2689999999936,593.0
1554.2699999999936,598.0
1554.2709999999936,595.0
1554.2719999999936,593.0
1554.2729999999935,596.0
1554.2739999999935,593.0
1554.2749999999935,596.0
1554.2759999999935,596.0
1554.2769999999934,596.0
1554.2779999999934,594.0
1554.2789999999934,594.0
1554.2799999999934,593.0
1554.2809999999934,596.0
1554.2819999999933,594.0
1554.2829999999933,591.0
1554.2839999999933,597.0
1554.2849999999933,598.0
1554.2859999999932,609.0
1554.2869999999932,595.0
1554.2879999999932,598.0
1554.2889999999932,591.0
1554.2899999999931,599.0
1554.2909999999931,597.0
1554.291999999993,598.0
1554.292999999993,601.0
1554.293999999993,605.0
1554.294999999993,599.0
1554.295999999993,600.0
1554.296999999993,598.0
1554.297999999993,596.0
1554.298999999993,612.0
1554.299999999993,601.0
1554.3009999999929,598.0
1554.3019999999929,599.0
1554.3029999999928,600.0
1554.3039999999928,602.0
1554.3049999999928,600.0
1554.3059999999928,603.0
1554.3069999999927,603.0
1554.3079999999927,600.0
1554.3089999999927,600.0
