wavelength_nm,PD1
1547.7,167.0
1547.701,167.0
1547.702,167.0
1547.703,173.0
1547.704,170.0
1547.705,176.0
1547.706,177.0
1547.7069999999999,179.0
1547.7079999999999,185.0
1547.7089999999998,188.0
1547.7099999999998,196.0
1547.7109999999998,191.0
1547.7119999999998,199.0
1547.7129999999997,210.0
1547.7139999999997,209.0
1547.7149999999997,220.0
1547.7159999999997,227.0
1547.7169999999996,233.0
1547.7179999999996,237.0
1547.7189999999996,249.0
1547.7199999999996,258.0
1547.7209999999995,263.0
1547.7219999999995,272.0
1547.7229999999995,294.0
1547.7239999999995,299.0
1547.7249999999995,304.0
1547.7259999999994,330.0
1547.7269999999994,333.0
1547.7279999999994,353.0
1547.7289999999994,361.0
1547.7299999999993,383.0
1547.7309999999993,389.0
1547.7319999999993,421.0
1547.7329999999993,427.0
1547.7339999999992,464.0
1547.7349999999992,479.0
1547.7359999999992,490.0
1547.7369999999992,523.0
1547.7379999999991,533.0
1547.7389999999991,539.0
1547.739999999999,563.0
1547.740999999999,581.0
1547.741999999999,593.0
1547.742999999999,622.0
1547.743999999999,637.0
1547.744999999999,654.0
1547.745999999999,675.0
1547.746999999999,711.0
1547.747999999999,719.0
1547.748999999999,739.0
1547.7499999999989,765.0
1547.7509999999988,782.0
1547.7519999999988,785.0
1547.7529999999988,821.0
1547.7539999999988,826.0
1547.7549999999987,860.0
1547.7559999999987,895.0
1547.7569999999987,914.0
1547.7579999999987,917.0
1547.7589999999987,956.0
1547.7599999999986,962.0
1547.7609999999986,1003.0
1547.7619999999986,1017.0
1547.7629999999986,970.0
1547.7639999999985,938.0
1547.7649999999985,870.0
1547.7659999999985,784.0
1547.7669999999985,786.0
1547.7679999999984,906.0
1547.7689999999984,1106.0
1547.7699999999984,1339.0
1547.7709999999984,1447.0
1547.7719999999983,1532.0
1547.7729999999983,1663.0
1547.7739999999983,1764.0
1547.7749999999983,1830.0
1547.7759999999982,1890.0
1547.7769999999982,1974.0
1547.7779999999982,1988.0
1547.7789999999982,2031.0
1547.7799999999982,2077.0
1547.7809999999981,2120.0
1547.781999999998,2154.0
1547.782999999998,2144.0
1547.783999999998,2156.0
1547.784999999998,2156.0
1547.785999999998,2160.0
1547.786999999998,2169.0
1547.787999999998,2144.0
1547.788999999998,2109.0
1547.789999999998,2101.0
1547.790999999998,2056.0
1547.7919999999979,2050.0
1547.7929999999978,2002.0
1547.7939999999978,1971.0
1547.7949999999978,1946.0
1547.7959999999978,1856.0
1547.7969999999978,1839.0
1547.7979999999977,1786.0
1547.7989999999977,1754.0
1547.7999999999977,1587.0
1547.8009999999977,1586.0
1547.8019999999976,1527.0
1547.8029999999976,1497.0
1547.8039999999976,1457.0
1547.8049999999976,1452.0
1547.8059999999975,1419.0
1547.8069999999975,1350.0
1547.8079999999975,1367.0
1547.8089999999975,1275.0
1547.8099999999974,1226.0
1547.8109999999974,1218.0
1547.8119999999974,1185.0
1547.8129999999974,1133.0
1547.8139999999973,1110.0
1547.8149999999973,1065.0
1547.8159999999973,1021.0
1547.8169999999973,998.0
1547.8179999999973,982.0
1547.8189999999972,936.0
1547.8199999999972,919.0
1547.8209999999972,902.0
1547.8219999999972,862.0
1547.8229999999971,850.0
1547.823999999997,810.0
1547.824999999997,769.0
1547.825999999997,743.0
1547.826999999997,727.0
1547.827999999997,708.0
1547.828999999997,700.0
1547.829999999997,671.0
1547.830999999997,641.0
1547.831999999997,629.0
1547.832999999997,607.0
1547.8339999999969,575.0
1547.8349999999969,574.0
1547.8359999999968,560.0
1547.8369999999968,544.0
1547.8379999999968,538.0
1547.8389999999968,526.0
1547.8399999999967,515.0
1547.8409999999967,493.0
1547.8419999999967,494.0
1547.8429999999967,480.0
1547.8439999999966,458.0
1547.8449999999966,448.0
1547.8459999999966,438.0
1547.8469999999966,437.0
1547.8479999999965,422.0
1547.8489999999965,404.0
1547.8499999999965,399.0
1547.8509999999965,387.0
1547.8519999999965,373.0
1547.8529999999964,365.0
1547.8539999999964,354.0
1547.8549999999964,355.0
1547.8559999999964,340.0
1547.8569999999963,335.0
1547.8579999999963,326.0
1547.8589999999963,319.0
1547.8599999999963,317.0
1547.8609999999962,315.0
1547.8619999999962,304.0
1547.8629999999962,297.0
1547.8639999999962,290.0
1547.8649999999961,289.0
1547.8659999999961,287.0
1547.866999999996,270.0
1547.867999999996,271.0
1547.868999999996,263.0
1547.869999999996,268.0
1547.870999999996,259.0
1547.871999999996,250.0
1547.872999999996,254.0
1547.873999999996,247.0
1547.874999999996,242.0
1547.8759999999959,235.0
1547.8769999999959,234.0
1547.8779999999958,229.0
1547.8789999999958,228.0
1547.8799999999958,218.0
1547.8809999999958,219.0
1547.8819999999957,215.0
1547.8829999999957,219.0
1547.8839999999957,209.0
1547.8849999999957,213.0
1547.8859999999956,208.0
1547.8869999999956,200.0
1547.8879999999956,203.0
1547.8889999999956,200.0
1547.8899999999956,197.0
1547.8909999999955,193.0
1547.8919999999955,189.0
1547.8929999999955,191.0
1547.8939999999955,188.0
1547.8949999999954,182.0
1547.8959999999954,182.0
1547.8969999999954,179.0
1547.8979999999954,175.0
1547.8989999999953,170.0
1547.8999999999953,168.0
