wavelength_nm,PD4
1554.1,236.0
1554.1005,232.0
1554.101,227.0
1554.1015000000002,216.0
1554.1020000000003,232.0
1554.1025000000004,228.0
1554.1030000000005,238.0
1554.1035000000006,239.0
1554.1040000000007,251.0
1554.1045000000008,242.0
1554.105000000001,247.0
1554.105500000001,233.0
1554.1060000000011,256.0
1554.1065000000012,246.0
1554.1070000000013,251.0
1554.1075000000014,255.0
1554.1080000000015,255.0
1554.1085000000016,276.0
1554.1090000000017,279.0
1554.1095000000018,260.0
1554.110000000002,272.0
1554.110500000002,277.0
1554.1110000000022,287.0
1554.1115000000023,281.0
1554.1120000000024,269.0
1554.1125000000025,293.0
1554.1130000000026,287.0
1554.1135000000027,288.0
1554.1140000000028,298.0
1554.1145000000029,304.0
1554.115000000003,307.0
1554.115500000003,308.0
1554.1160000000032,322.0
1554.1165000000033,306.0
1554.1170000000034,317.0
1554.1175000000035,316.0
1554.1180000000036,321.0
1554.1185000000037,311.0
1554.1190000000038,319.0
1554.1195000000039,313.0
1554.120000000004,330.0
1554.120500000004,339.0
1554.1210000000042,323.0
1554.1215000000043,324.0
1554.1220000000044,345.0
1554.1225000000045,343.0
1554.1230000000046,344.0
1554.1235000000047,349.0
1554.1240000000048,374.0
1554.124500000005,367.0
1554.125000000005,382.0
1554.125500000005,395.0
1554.1260000000052,381.0
1554.1265000000053,370.0
1554.1270000000054,384.0
1554.1275000000055,405.0
1554.1280000000056,383.0
1554.1285000000057,392.0
1554.1290000000058,429.0
1554.129500000006,433.0
1554.130000000006,433.0
1554.1305000000061,398.0
1554.1310000000062,441.0
1554.1315000000063,418.0
1554.1320000000064,442.0
1554.1325000000065,455.0
1554.1330000000066,450.0
1554.1335000000067,477.0
1554.1340000000068,487.0
1554.134500000007,478.0
1554.135000000007,465.0
1554.1355000000071,502.0
1554.1360000000072,489.0
1554.1365000000073,489.0
1554.1370000000074,470.0
1554.1375000000075,478.0
1554.1380000000077,499.0
1554.1385000000078,497.0
1554.1390000000079,505.0
1554.139500000008,543.0
1554.140000000008,545.0
1554.1405000000082,560.0
1554.1410000000083,559.0
1554.1415000000084,563.0
1554.1420000000085,569.0
1554.1425000000086,600.0
1554.1430000000087,600.0
1554.1435000000088,590.0
1554.1440000000089,624.0
1554.144500000009,612.0
1554.145000000009,625.0
1554.1455000000092,663.0
1554.1460000000093,642.0
1554.1465000000094,706.0
1554.1470000000095,689.0
1554.1475000000096,663.0
1554.1480000000097,674.0
1554.1485000000098,731.0
1554.14900000001,707.0
1554.14950000001,689.0
1554.15000000001,689.0
1554.1505000000102,751.0
1554.1510000000103,763.0
1554.1515000000104,745.0
1554.1520000000105,755.0
1554.1525000000106,772.0
1554.1530000000107,783.0
1554.1535000000108,769.0
1554.154000000011,786.0
