wavelength_nm,PD1
1547.7,291.0
1547.701,288.0
1547.702,293.0
1547.703,307.0
1547.704,303.0
1547.705,297.0
1547.706,313.0
1547.7069999999999,314.0
1547.7079999999999,325.0
1547.7089999999998,337.0
1547.7099999999998,339.0
1547.7109999999998,354.0
1547.7119999999998,363.0
1547.7129999999997,372.0
1547.7139999999997,396.0
1547.7149999999997,400.0
1547.7159999999997,414.0
1547.7169999999996,442.0
1547.7179999999996,458.0
1547.7189999999996,470.0
1547.7199999999996,471.0
1547.7209999999995,506.0
1547.7219999999995,528.0
1547.7229999999995,567.0
1547.7239999999995,584.0
1547.7249999999995,604.0
1547.7259999999994,642.0
1547.7269999999994,740.0
1547.7279999999994,766.0
1547.7289999999994,795.0
1547.7299999999993,853.0
1547.7309999999993,865.0
1547.7319999999993,900.0
1547.7329999999993,924.0
1547.7339999999992,986.0
1547.7349999999992,978.0
1547.7359999999992,1056.0
1547.7369999999992,1054.0
1547.7379999999991,1103.0
1547.7389999999991,1157.0
1547.739999999999,1214.0
1547.740999999999,1286.0
1547.741999999999,1328.0
1547.742999999999,1360.0
1547.743999999999,1408.0
1547.744999999999,1460.0
1547.745999999999,1493.0
1547.746999999999,1614.0
1547.747999999999,1617.0
1547.748999999999,1621.0
1547.7499999999989,1711.0
1547.7509999999988,1775.0
1547.7519999999988,1769.0
1547.7529999999988,1790.0
1547.7539999999988,1821.0
1547.7549999999987,1940.0
1547.7559999999987,1957.0
1547.7569999999987,1947.0
1547.7579999999987,1968.0
1547.7589999999987,2004.0
1547.7599999999986,2010.0
1547.7609999999986,2006.0
1547.7619999999986,1934.0
1547.7629999999986,1872.0
1547.7639999999985,1805.0
1547.7649999999985,1767.0
1547.7659999999985,1417.0
1547.7669999999985,1288.0
1547.7679999999984,1111.0
1547.7689999999984,1169.0
1547.7699999999984,1318.0
1547.7709999999984,1529.0
1547.7719999999983,1644.0
1547.7729999999983,1741.0
1547.7739999999983,1777.0
1547.7749999999983,1773.0
1547.7759999999982,1781.0
1547.7769999999982,1707.0
1547.7779999999982,1694.0
1547.7789999999982,1669.0
1547.7799999999982,1631.0
1547.7809999999981,1599.0
1547.781999999998,1553.0
1547.782999999998,1483.0
1547.783999999998,1449.0
1547.784999999998,1414.0
1547.785999999998,1369.0
1547.786999999998,1336.0
1547.787999999998,1288.0
1547.788999999998,1261.0
1547.789999999998,1199.0
1547.790999999998,1182.0
1547.7919999999979,1139.0
1547.7929999999978,1104.0
1547.7939999999978,1002.0
1547.7949999999978,965.0
1547.7959999999978,932.0
1547.7969999999978,926.0
1547.7979999999977,899.0
1547.7989999999977,869.0
1547.7999999999977,861.0
1547.8009999999977,829.0
1547.8019999999976,809.0
1547.8029999999976,794.0
1547.8039999999976,774.0
1547.8049999999976,757.0
1547.8059999999975,746.0
1547.8069999999975,712.0
1547.8079999999975,692.0
1547.8089999999975,675.0
1547.8099999999974,658.0
1547.8109999999974,642.0
1547.8119999999974,628.0
1547.8129999999974,611.0
1547.8139999999973,598.0
1547.8149999999973,583.0
1547.8159999999973,556.0
1547.8169999999973,557.0
1547.8179999999973,535.0
1547.8189999999972,518.0
1547.8199999999972,511.0
1547.8209999999972,491.0
1547.8219999999972,487.0
1547.8229999999971,479.0
1547.823999999997,457.0
1547.824999999997,443.0
1547.825999999997,438.0
1547.826999999997,423.0
1547.827999999997,420.0
1547.828999999997,411.0
1547.829999999997,391.0
1547.830999999997,380.0
1547.831999999997,381.0
1547.832999999997,372.0
1547.8339999999969,362.0
1547.8349999999969,350.0
1547.8359999999968,339.0
1547.8369999999968,343.0
1547.8379999999968,330.0
1547.8389999999968,317.0
1547.8399999999967,316.0
1547.8409999999967,312.0
1547.8419999999967,297.0
1547.8429999999967,297.0
1547.8439999999966,298.0
1547.8449999999966,289.0
1547.8459999999966,285.0
1547.8469999999966,276.0
1547.8479999999965,255.0
1547.8489999999965,271.0
1547.8499999999965,258.0
1547.8509999999965,257.0
1547.8519999999965,254.0
1547.8529999999964,248.0
1547.8539999999964,252.0
1547.8549999999964,236.0
1547.8559999999964,239.0
1547.8569999999963,230.0
1547.8579999999963,225.0
1547.8589999999963,226.0
1547.8599999999963,218.0
1547.8609999999962,219.0
1547.8619999999962,212.0
1547.8629999999962,215.0
1547.8639999999962,210.0
1547.8649999999961,205.0
1547.8659999999961,203.0
1547.866999999996,201.0
1547.867999999996,197.0
1547.868999999996,197.0
1547.869999999996,196.0
1547.870999999996,186.0
1547.871999999996,182.0
1547.872999999996,182.0
1547.873999999996,184.0
1547.874999999996,182.0
1547.8759999999959,178.0
1547.8769999999959,175.0
1547.8779999999958,174.0
1547.8789999999958,171.0
1547.8799999999958,168.0
1547.8809999999958,167.0
1547.8819999999957,167.0
1547.8829999999957,162.0
1547.8839999999957,166.0
1547.8849999999957,159.0
1547.8859999999956,160.0
1547.8869999999956,160.0
1547.8879999999956,156.0
1547.8889999999956,148.0
1547.8899999999956,153.0
1547.8909999999955,147.0
1547.8919999999955,148.0
1547.8929999999955,142.0
1547.8939999999955,138.0
1547.8949999999954,142.0
1547.8959999999954,142.0
1547.8969999999954,137.0
1547.8979999999954,134.0
1547.8989999999953,134.0
1547.8999999999953,135.0
