wavelength_nm,PD1
1547.7,217.0
1547.7002,220.0
1547.7004,225.0
1547.7006,219.0
1547.7007999999998,218.0
1547.7009999999998,227.0
1547.7011999999997,222.0
1547.7013999999997,223.0
1547.7015999999996,223.0
1547.7017999999996,230.0
1547.7019999999995,230.0
1547.7021999999995,228.0
1547.7023999999994,231.0
1547.7025999999994,230.0
1547.7027999999993,231.0
1547.7029999999993,241.0
1547.7031999999992,239.0
1547.7033999999992,241.0
1547.7035999999991,241.0
1547.703799999999,237.0
1547.703999999999,245.0
1547.704199999999,243.0
1547.704399999999,251.0
1547.704599999999,251.0
1547.7047999999988,249.0
1547.7049999999988,247.0
1547.7051999999987,254.0
1547.7053999999987,259.0
1547.7055999999986,258.0
1547.7057999999986,255.0
1547.7059999999985,258.0
1547.7061999999985,267.0
1547.7063999999984,253.0
1547.7065999999984,263.0
1547.7067999999983,269.0
1547.7069999999983,275.0
1547.7071999999982,273.0
1547.7073999999982,268.0
1547.7075999999981,269.0
1547.707799999998,274.0
1547.707999999998,280.0
1547.708199999998,279.0
1547.708399999998,271.0
1547.708599999998,270.0
1547.7087999999978,279.0
1547.7089999999978,282.0
1547.7091999999977,278.0
1547.7093999999977,278.0
1547.7095999999976,282.0
1547.7097999999976,287.0
1547.7099999999975,282.0
1547.7101999999975,286.0
1547.7103999999974,290.0
1547.7105999999974,289.0
1547.7107999999973,292.0
1547.7109999999973,287.0
1547.7111999999972,294.0
1547.7113999999972,299.0
1547.7115999999971,297.0
1547.711799999997,297.0
1547.711999999997,298.0
1547.712199999997,303.0
1547.712399999997,304.0
1547.7125999999969,309.0
1547.7127999999968,309.0
1547.7129999999968,303.0
1547.7131999999967,302.0
1547.7133999999967,312.0
1547.7135999999966,321.0
1547.7137999999966,312.0
1547.7139999999965,314.0
1547.7141999999965,318.0
1547.7143999999964,318.0
1547.7145999999964,318.0
1547.7147999999963,315.0
1547.7149999999963,324.0
1547.7151999999962,340.0
1547.7153999999962,336.0
1547.7155999999961,325.0
1547.715799999996,346.0
1547.715999999996,345.0
1547.716199999996,330.0
1547.716399999996,347.0
1547.7165999999959,335.0
1547.7167999999958,336.0
1547.7169999999958,343.0
1547.7171999999957,343.0
1547.7173999999957,345.0
1547.7175999999956,352.0
1547.7177999999956,347.0
1547.7179999999955,345.0
1547.7181999999955,347.0
1547.7183999999954,352.0
1547.7185999999954,352.0
1547.7187999999953,349.0
1547.7189999999953,349.0
1547.7191999999952,354.0
1547.7193999999952,368.0
1547.7195999999951,370.0
1547.719799999995,361.0
1547.719999999995,356.0
1547.720199999995,363.0
1547.720399999995,375.0
1547.7205999999949,376.0
1547.7207999999948,388.0
1547.7209999999948,387.0
1547.7211999999947,390.0
1547.7213999999947,386.0
1547.7215999999946,387.0
1547.7217999999946,399.0
1547.7219999999945,410.0
1547.7221999999945,396.0
1547.7223999999944,401.0
1547.7225999999944,398.0
1547.7227999999943,402.0
1547.7229999999943,419.0
1547.7231999999942,416.0
1547.7233999999942,413.0
1547.7235999999941,421.0
1547.723799999994,431.0
1547.723999999994,416.0
1547.724199999994,428.0
1547.724399999994,428.0
1547.7245999999939,429.0
1547.7247999999938,434.0
1547.7249999999938,436.0
1547.7251999999937,429.0
1547.7253999999937,435.0
1547.7255999999936,443.0
1547.7257999999936,462.0
1547.7259999999935,457.0
1547.7261999999935,445.0
1547.7263999999934,462.0
1547.7265999999934,479.0
